id,name,height,weight,types,abilities,base_stats,front_default_sprite,back_default_sprite,official_artwork
10154,togedemaru-totem,6,130,[electric steel],[iron-barbs lightning-rod sturdy],"{""attack"":98,""defense"":63,""hp"":65,""special-attack"":40,""special-defense"":73,""speed"":96}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10154.png
10155,necrozma-dusk,38,4600,[psychic steel],[prism-armor],"{""attack"":157,""defense"":127,""hp"":97,""special-attack"":113,""special-defense"":109,""speed"":77}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10155.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10155.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10155.png
10156,necrozma-dawn,42,3500,[psychic ghost],[prism-armor],"{""attack"":113,""defense"":109,""hp"":97,""special-attack"":157,""special-defense"":127,""speed"":77}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10156.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10156.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10156.png
10157,necrozma-ultra,75,2300,[psychic dragon],[neuroforce],"{""attack"":167,""defense"":97,""hp"":97,""special-attack"":167,""special-defense"":97,""speed"":129}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10157.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10157.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10157.png
10158,pikachu-starter,4,60,[electric],[static lightning-rod],"{""attack"":80,""defense"":50,""hp"":45,""special-attack"":75,""special-defense"":60,""speed"":120}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10158.png
10159,eevee-starter,3,65,[normal],[run-away adaptability anticipation],"{""attack"":75,""defense"":70,""hp"":65,""special-attack"":65,""special-defense"":85,""speed"":75}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10159.png
10160,pikachu-world-cap,4,60,[electric],[static lightning-rod],"{""attack"":55,""defense"":40,""hp"":35,""special-attack"":50,""special-defense"":50,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10160.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10160.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10160.png
10161,meowth-galar,4,75,[steel],[pickup tough-claws unnerve],"{""attack"":65,""defense"":55,""hp"":50,""special-attack"":40,""special-defense"":40,""speed"":40}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10161.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10161.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10161.png
10162,ponyta-galar,8,240,[psychic],[run-away pastel-veil anticipation],"{""attack"":85,""defense"":55,""hp"":50,""special-attack"":65,""special-defense"":65,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10162.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10162.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10162.png
10163,rapidash-galar,17,800,[psychic fairy],[run-away pastel-veil anticipation],"{""attack"":100,""defense"":70,""hp"":65,""special-attack"":80,""special-defense"":80,""speed"":105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10163.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10163.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10163.png
10164,slowpoke-galar,12,360,[psychic],[gluttony own-tempo regenerator],"{""attack"":65,""defense"":65,""hp"":90,""special-attack"":40,""special-defense"":40,""speed"":15}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10164.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10164.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10164.png
10165,slowbro-galar,16,705,[poison psychic],[quick-draw own-tempo regenerator],"{""attack"":100,""defense"":95,""hp"":95,""special-attack"":100,""special-defense"":70,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10165.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10165.png
10166,farfetchd-galar,8,420,[fighting],[steadfast scrappy],"{""attack"":95,""defense"":55,""hp"":52,""special-attack"":58,""special-defense"":62,""speed"":55}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10166.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10166.png
10167,weezing-galar,30,160,[poison fairy],[levitate neutralizing-gas misty-surge],"{""attack"":90,""defense"":120,""hp"":65,""special-attack"":85,""special-defense"":70,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10167.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10167.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10167.png
10168,mr-mime-galar,14,568,[ice psychic],[vital-spirit screen-cleaner ice-body],"{""attack"":65,""defense"":65,""hp"":50,""special-attack"":90,""special-defense"":90,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10168.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10168.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10168.png
10169,articuno-galar,17,509,[psychic flying],[competitive],"{""attack"":85,""defense"":85,""hp"":90,""special-attack"":125,""special-defense"":100,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10169.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10169.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10169.png
10170,zapdos-galar,16,582,[fighting flying],[defiant],"{""attack"":125,""defense"":90,""hp"":90,""special-attack"":85,""special-defense"":90,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10170.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10170.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10170.png
10171,moltres-galar,20,660,[dark flying],[berserk],"{""attack"":85,""defense"":90,""hp"":90,""special-attack"":100,""special-defense"":125,""speed"":90}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10171.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10171.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10171.png
10172,slowking-galar,18,795,[poison psychic],[curious-medicine own-tempo regenerator],"{""attack"":65,""defense"":80,""hp"":95,""special-attack"":110,""special-defense"":110,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10172.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10172.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10172.png
10173,corsola-galar,6,5,[ghost],[weak-armor cursed-body],"{""attack"":55,""defense"":100,""hp"":60,""special-attack"":65,""special-defense"":100,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10173.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10173.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10173.png
10174,zigzagoon-galar,4,175,[dark normal],[pickup gluttony quick-feet],"{""attack"":30,""defense"":41,""hp"":38,""special-attack"":30,""special-defense"":41,""speed"":60}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10174.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10174.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10174.png
10175,linoone-galar,5,325,[dark normal],[pickup gluttony quick-feet],"{""attack"":70,""defense"":61,""hp"":78,""special-attack"":50,""special-defense"":61,""speed"":100}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10175.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10175.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10175.png
10176,darumaka-galar,7,400,[ice],[hustle inner-focus],"{""attack"":90,""defense"":45,""hp"":70,""special-attack"":15,""special-defense"":45,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10176.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10176.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10176.png
10177,darmanitan-galar-standard,17,1200,[ice],[gorilla-tactics zen-mode],"{""attack"":140,""defense"":55,""hp"":105,""special-attack"":30,""special-defense"":55,""speed"":95}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10177.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10177.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10177.png
10178,darmanitan-galar-zen,17,1200,[ice fire],[gorilla-tactics zen-mode],"{""attack"":160,""defense"":55,""hp"":105,""special-attack"":30,""special-defense"":55,""speed"":135}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10178.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10178.png
10179,yamask-galar,5,15,[ground ghost],[wandering-spirit],"{""attack"":55,""defense"":85,""hp"":38,""special-attack"":30,""special-defense"":65,""speed"":30}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10179.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10179.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10179.png
10180,stunfisk-galar,7,205,[ground steel],[mimicry],"{""attack"":81,""defense"":99,""hp"":109,""special-attack"":66,""special-defense"":84,""speed"":32}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10180.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10180.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10180.png
10181,zygarde-10,12,335,[dragon ground],[aura-break],"{""attack"":100,""defense"":71,""hp"":54,""special-attack"":61,""special-defense"":85,""speed"":115}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10181.png
10182,cramorant-gulping,8,180,[flying water],[gulp-missile],"{""attack"":85,""defense"":55,""hp"":70,""special-attack"":85,""special-defense"":95,""speed"":85}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10182.png
10183,cramorant-gorging,8,180,[flying water],[gulp-missile],"{""attack"":85,""defense"":55,""hp"":70,""special-attack"":85,""special-defense"":95,""speed"":85}",,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10183.png
10184,toxtricity-low-key,16,400,[electric poison],[punk-rock minus technician],"{""attack"":98,""defense"":70,""hp"":75,""special-attack"":114,""special-defense"":70,""speed"":75}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10184.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10184.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10184.png
10185,eiscue-noice,14,890,[ice],[ice-face],"{""attack"":80,""defense"":70,""hp"":75,""special-attack"":65,""special-defense"":50,""speed"":130}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10185.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10185.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10185.png
10186,indeedee-female,9,280,[psychic normal],[own-tempo synchronize psychic-surge],"{""attack"":55,""defense"":65,""hp"":70,""special-attack"":95,""special-defense"":105,""speed"":85}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10186.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10186.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10186.png
10187,morpeko-hangry,3,30,[electric dark],[hunger-switch],"{""attack"":95,""defense"":58,""hp"":58,""special-attack"":70,""special-defense"":58,""speed"":97}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10187.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10187.png
10188,zacian-crowned,28,3550,[fairy steel],[intrepid-sword],"{""attack"":150,""defense"":115,""hp"":92,""special-attack"":80,""special-defense"":115,""speed"":148}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10188.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10188.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10188.png
10189,zamazenta-crowned,29,7850,[fighting steel],[dauntless-shield],"{""attack"":120,""defense"":140,""hp"":92,""special-attack"":80,""special-defense"":140,""speed"":128}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10189.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10189.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10189.png
10190,eternatus-eternamax,1000,0,[poison dragon],[pressure],"{""attack"":115,""defense"":250,""hp"":255,""special-attack"":125,""special-defense"":250,""speed"":130}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10190.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10190.png
10191,urshifu-rapid-strike,19,1050,[fighting water],[unseen-fist],"{""attack"":130,""defense"":100,""hp"":100,""special-attack"":63,""special-defense"":60,""speed"":97}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10191.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10191.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10191.png
10192,zarude-dada,18,700,[dark grass],[leaf-guard],"{""attack"":120,""defense"":105,""hp"":105,""special-attack"":70,""special-defense"":95,""speed"":105}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10192.png,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10192.png
10193,calyrex-ice,24,8091,[psychic ice],[as-one-glastrier],"{""attack"":165,""defense"":150,""hp"":100,""special-attack"":85,""special-defense"":130,""speed"":50}",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/10193.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/back/10193.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10193.png
